,Datetime,Tweet Id,Text,Username
16,2021-03-24 08:11:11+00:00,1374634889690050562,@palearner @shreyapuneeth all 45+ must get two doses of vaccines at the earliest as they are at highest risk of severity and fatalities.,mahek108
17,2021-03-24 08:08:47+00:00,1374634286372982784,"maharashtra: more than 1,80,000 people were inoculated with the #covid19 preventive vaccine in the state yesterday. 

meanwhile, in view of the surge in covid cases, parbhani district will be placed under lockdown from 7 pm today till 31st of this month.",sirajnoorani
18,2021-03-24 07:31:39+00:00,1374624938225668096,#bollywood actor #sanjaydutt (@duttsanjay) has received his first shot of the #covid19 vaccine. (ians) https://t.co/dvkv3jpjfq,sirajnoorani
19,2021-03-24 06:03:03+00:00,1374602643419578368,"https://t.co/yookysnbd1
all above 45 years of age to get covid-19 vaccine from april 1: govt
#vaccination #covid19 #vaccinationdrive #covaxin #covidvaccine #covid19vaccine #vaccineswork #government #vaccineforall #indiafightscorona",AtotalmessAnshu
20,2021-03-24 05:07:45+00:00,1374588725900943363,"goi must issue guidelines applicable pan-country that those fully vaccinated against covid 2-weeks back do not need to go through rtpcr in mumbai or anywhere in india, on par with its recent guidelines for international flights. it will also act as incentive to take vaccine.",drgilada
21,2021-03-24 03:56:10+00:00,1374570712053084160,people in their early forties in india are wondering what to feel - disappointed they can't get the vaccine right away or pleased that they still make the cut as youthful.,dynamicnidhi
22,2021-03-24 01:43:58+00:00,1374537442699538433,@dineshmourya4 big question on vaccine,journo_aman
23,2021-03-24 01:42:31+00:00,1374537078583685122,"@prashantbandya could be ,but you won't be a fool if you decide to get a vaccine jab !!",niravjagruti
24,2021-03-23 20:13:01+00:00,1374454154786005000,"bhutan pm thanks modi for 4,00,000 more doses of covid vaccine
https://t.co/ahyjdlqbdb

via namo app https://t.co/dh6d2mmsrm",vijuinnaite
25,2021-03-23 20:09:15+00:00,1374453206571384835,"india provided vaccine to more than 71 countries, our pm was not waiting for your request, he is very much aware of it. you better discuss on topics like 100 crores, vaze, anil deshmukh, sushant singh murder mystery, palghar sadhu murder.. https://t.co/pysxdpcwxp",grslovesall
26,2021-03-23 19:06:51+00:00,1374437504426811398,"@piyushgoyal @narendramodi do we have 100 %  surety the vaccine will work?
a few days back, i heard the case where old age have taken the vaccine and within few days his condition reached the level where we can't save him. so now people are thinking better to not take the vaccine.",undeyuvraj
27,2021-03-23 18:50:05+00:00,1374433283040182274,@reckless strongly believe people have to stop posting vaccine cards over social media which just exposes your dob online that can create  future risks. ,SomaniAzhar
28,2021-03-23 17:44:23+00:00,1374416748905070599,"#mumbai: actor sanjay dutt received his first dose of the covid19 vaccine at the bkc jumbo vaccination centre, today https://t.co/jzrzjduqvh",sirajnoorani
29,2021-03-23 17:34:14+00:00,1374414196692029453,@pmoindia sirs my father is 93 years old and immobile . pls allow and support private doctors to administer covid vaccine at home . due to attendants he is always under risk to get the infection!,rajivsodhani
30,2021-03-23 17:22:21+00:00,1374411205347962892,"what was that some of you were calling my vaccine scepticism???? please make some noise; i cant hear you.
blindly believing pharma companies and/or policy-makers doesnt make you smarter.  https://t.co/ziqtx8wn77",TheMarathe
31,2021-03-23 16:33:06+00:00,1374398812546949121,@sandhyafernez @richapintoi vaccine arrived that doesnt mean corona gone. old school typical indian mentality. i think we still have more to face. cant blame anyone! individual have to take a step to fight again #covid19,heychiku
32,2021-03-23 16:26:59+00:00,1374397273803694086,"irrespective of ur political inclinations, plz install aarogya setu app &amp; keep ur bluetooth on all the time. the app is not a vaccine, but it keeps you updated abt the no. of cases in ur vicinity i.e. how safe u're. u can presume that 40% are using the app &amp; extrapolate to 100%.",BabaBakshish
33,2021-03-23 16:06:21+00:00,1374392081091686402,"@authackeray vaccination by risk priority
of death,red-zone,job
&amp; not govt. only
1 death risk
red-zone area for all +45
2 +60 &amp;medical need +45
3 job risk=city-local-user+45
4 direct public contact people
more contact_gets priority
&amp;
25%vaccine
by payhospital=rs.2,500-
https://t.co/jnzd8zleec",gnkamat
34,2021-03-23 16:00:32+00:00,1374390614276460551,"thank you  @cmomaharashtra @mybmc,@pmoindia @seruminstindia  for making available vaccine  for covid 19 https://t.co/qtgy7tfhlq",bharatd1969
35,2021-03-23 12:29:21+00:00,1374337471505342465,"@sabirali11 santosh gupta and dr. sabir ali siddiqui : sending coronavirous to vaccine to70 countries free is only humanitarian angle &amp; nothing more. if you are doctor of medicine, you may be knowing that if you give medicines free to deserving patient, how must gratitude you may be getting.",PGAgarwal1
36,2021-03-23 12:10:43+00:00,1374332781124194308,maharashtra cm to centre: give covid vaccine everyone over 45 | hindustan times https://t.co/sncpqu2zco,OmkarGawde_15
37,2021-03-23 11:44:20+00:00,1374326143378198534,@tavysingh trouble for many !! if they take vaccine and take a pic to show they will also disclose their age how many girls will take a pic while taking vaccine ?,cmankad
38,2021-03-23 11:40:26+00:00,1374325159721496577,"our bit to speed up vaccination encompassing wider range of population brought fruits. now all those above 45 can take covid19 vaccine irrespective of co-morbidities, from this all fool's day...but this is real news and not april fool! https://t.co/lxmojwewyc",drgilada
39,2021-03-23 11:26:29+00:00,1374321650766733318,"from april 1, all people above 45 years of age entitled to get covid-19 vaccine: union minister prakash javadekar",sirajnoorani
40,2021-03-23 11:25:28+00:00,1374321391848226817,"81 per cent of 401 punjab samples show uk variant of covid, amarinder singh asks pm modi to widen vaccine ambit",sirajnoorani
41,2021-03-23 11:24:55+00:00,1374321253947998214,"maharashtra cm to centre: give covid vaccine everyone over 45. 

@cmomaharashtra @authackeray

https://t.co/ngpmgtk8ns",ronakbairai78
42,2021-03-23 10:55:59+00:00,1374313973349117953,"@kavita_m57 quietly tn is vaccinating even 18 and  above..more importantly in india some communities which have apprehensions about covid vaccine,should be educated by maulvis etc .slum boys think it is a rich man's disease!",MatungaMami
43,2021-03-23 10:50:51+00:00,1374312680429776899,"@authackeray we need more vaccine centers in mumbai and the state. @mybmc 
nobody should have to wait in queues on 1st april.",vinaysuchede
44,2021-03-23 10:20:49+00:00,1374305124504399872,"@cmomaharashtra we surely deserve and need it more than them!
open vaccine for 18+ pleassssseeeeeee. https://t.co/ucc3lsbckb",rararaasta
45,2021-03-23 09:56:46+00:00,1374299072501227526,"our bit to speed up vaccination brought fruits, now all those above 45 can take covid19 vaccine irrespective of co-morbidities https://t.co/xlxbil2uv6",drgilada
46,2021-03-23 09:55:57+00:00,1374298864044314624,.@officeofut @cmomaharashtra @authackeray @mybmc just saw vaccine for all. great news. also saw we arasking the centre for approval. u hv handled our state so well and dynamics in our state are different now. you think correctly. can't we just vaccinate more sans centre approval.,drsharm
47,2021-03-23 09:34:35+00:00,1374293490520133632,"the german chancellor refused to walk in front of, or next to the medical scientists,dr. igor  n his wife ozlem ,who discovered  the ""covid 19"" vaccine.walking after them in appreciation, at their honoring ceremony, she said ""the scholars are the ones who lead nations, sirs."" https://t.co/k1r56eb8oa",kumble_kavita
48,2021-03-23 09:03:20+00:00,1374285624362946565,"@rushalishah2 but #bjp is the cancer, which has no vaccine xd",Capt_Dhiraaj
49,2021-03-23 07:37:46+00:00,1374264090219016194,why is there so much drama with this vaccine? https://t.co/yyne4cranw,serenavora
50,2021-03-23 07:19:34+00:00,1374259510936674309,@parekhnagar taken 1st dose. of covishield vaccine https://t.co/wlvdqxfonv,hemantsinh50
51,2021-03-23 05:34:46+00:00,1374233135445995520,"tuesday(23/3/2021):- ahoy ! at plush  hinduja hospital in mumbai took my first dose of "" covishield vaccine"" .cost rs 250 .a long wait and after the jab under https://t.co/ozneisp4mg only hope the "" travel industry"" gradually opens as all are inoculated. https://t.co/epuegre44t",rudolphfurtado
52,2021-03-23 04:41:19+00:00,1374219685785264128,@rohini_indo_aus @vedashree_19 just the ventilators and research money for development of vaccine and other medical ailments is from pmcares...others were budgetary allocations fyi,prince_man11
53,2021-03-23 02:52:28+00:00,1374192292932636672,@ajitanjum each one got free vaccine in bihar as announced during election campaign,josephadsouza
54,2021-03-22 17:43:00+00:00,1374054012958351362,my views in desired gap between two doses of covishield vaccine https://t.co/bj8c0vf9eh,drgilada
55,2021-03-22 17:22:11+00:00,1374048777368039426,"#maintain optimum #temperature in cold chain facilities, monitor #electricity failure to #prevent #vaccine #wastage: health department",sirajnoorani
56,2021-03-22 16:49:05+00:00,1374040447975256066,@boomlive_in @govindethiraj we have mismanaged the vaccine acceleration completely inspite of manufacturing large amount of vaccines .. its unfortunate,kumble_kavita
57,2021-03-22 14:27:00+00:00,1374004688505376774,"@delhiite_ @greysasquatch massive diplomatic win for sheikh hassina. 
she'll get the vaccines on priority for her people, at the cost of a monkey bath event around elections. well played.",mazherr
58,2021-03-22 12:32:28+00:00,1373975867936804864,"uk which has been vaccinated more percentage of its population than india, has sent an envoy to procure more vaccine supplies for itself. 

@teensthack there is a story/issue here. please raise it. ty. 

#astrazeneca

#covid19india #vaccinedrive

https://t.co/qso9jjmnnt",vinaysuchede
59,2021-03-22 10:52:44+00:00,1373950766143176704,"about 7.6 billion people need vaccinations.

discover how @scmatsap solutions are supporting the manufacturing and distribution of vaccines on a global scale: https://t.co/kq0ephrgrt via @sap 

#thebestrun #sap 

https://t.co/nioyexog8l",anil_marali
60,2021-03-22 10:11:25+00:00,1373940368220200963,#telangana: #aimim chief #asaduddinowaisi takes his first dose of the #covid19 vaccine in #hyderabad. https://t.co/u50q9vw1ek,sirajnoorani
61,2021-03-22 09:25:47+00:00,1373928886006919171,"my father took the first dose of corona vaccine today at vasai virar municipality hospital.
#largestvaccinationdrive
#covidshield
#indiafightscorona https://t.co/u1wgrefngv",chintanp_inc
62,2021-03-22 09:19:33+00:00,1373927317727281154,"it was decided to continue with existing strategy of cluster-based surveillance, testing &amp; genome sequencing. stressed upon need to ramp up vaccine coverage with greater outreach &amp; with special emphasis on marginalized/poor sections without access to digital platform: lg",sirajnoorani
63,2021-03-22 08:26:22+00:00,1373913935078850563,@navbharattimes kyon he was opposing the vaccination campaign so ethically he should not take vaccine,Abhishekkhabri
64,2021-03-22 07:40:06+00:00,1373902291699388418,senior bjp leader dr murli manohar joshi takes his first dose of the #covid19 vaccine at aiims delhi. https://t.co/iogceyuulo,sirajnoorani
65,2021-03-22 07:16:15+00:00,1373896286735241221,"now varsha gaikwad saying we have to take first dose of corona vaccine that means we children have to take vaccine and give exam   @varshaegaikwad 
#cancelboards2021",dhruvsh50671804
66,2021-03-22 05:57:16+00:00,1373876412898152452,"@varungrover true. we all who banged thaliis never wore a mask, didn't take vaccines and don't observe social distancing. 

it's an either/or case, right?",ribiy3
67,2021-03-22 04:47:23+00:00,1373858824122101760,@drsjaishankar vaccinate all indians first before doing this international vaccine diplomacy,sumsrewari
68,2021-03-22 02:35:44+00:00,1373825692110970881,"need to scale up availability of vaccine. its time to ramp up second dose to medicos , care takers and frontline workers because it will be turn of over 60 and 45-59 with other ailments. @mohfw_india should plan better now. so far so good. https://t.co/8cbmpzp0aw",MBSAJ
69,2021-03-22 02:22:40+00:00,1373822406309990402,#presidentkovind says india has not only been atmanirbhar in #covid19vaccine production but also has been sending vaccines to other countries at no or low cost; says india is currently undergoing largest ever vaccination drive in history while hoping for early riddance from virus https://t.co/dvkfrlkw6t,sirajnoorani
70,2021-03-22 02:21:15+00:00,1373822048263311363,@adarpoonawalla can you mix a bit of truth serum along with the vaccine that you mfr ?,SSDoshi
71,2021-03-21 20:11:29+00:00,1373728996135899137,"it is rumoured, chinese covid-19 vaccine is causing coronavirous among the people who are getting shots with the cinese vaccine. pak pm imran khan has tested positive for covid within 48 hours of receiving first shot of chinese vaccine. his wifebushra bibi is also tested positive",PGAgarwal1
72,2021-03-21 18:22:27+00:00,1373701556818776066,"over 4 crore 36 lakh doses of covid-19 vaccine administered in the country so far
https://t.co/zurlfhsies

via namo app https://t.co/9re6a9sx0n",vijuinnaite
73,2021-03-21 18:15:58+00:00,1373699923833540610,"@suchetadalal @officeofrsp @ramsewak @narendramodi @yogtoday when i went to get myself inauculated for the covid-19 on friday, they asked for aadhar. when i said no aadhaar, no vaccine?they asked for pan, i obliged.",sudhirbadami
74,2021-03-21 17:12:30+00:00,1373683949784866817,"first important issue is to release vaccine for all as numbers are rising, https://t.co/2fzmcpps3p",krdave
75,2021-03-21 16:52:09+00:00,1373678830624239616,"covid numbers are rising,60 yrs plus almost over ,now release vaccine gor others @pmoindia https://t.co/gk5x5qgzj9",krdave
76,2021-03-21 14:44:39+00:00,1373646745612165130,"@mybmc @pmoindia @hmoindia @mohfw_india @cmomaharashtra @anildeshmukhncp @rajeshtope11 @mayor_mumbai @mybmchealthdept @mybmcphd @pibmumbai why doesnt the bmc allow any adult who wishes to get vaccinated, to get the vaccine? despite repeated appeals by the bmc to the people to wear masks properly and strict enforcement, people dont seem to understand!",ameya_gupte
77,2021-03-21 13:58:11+00:00,1373635052047802369,"@suhelseth @anildeshmukhncp will be the joke of the century @suhelseth if he manages to swing this one !! 
what a country we r !! 
some barely survive n then there r those who make a joke of 100cr a month ....

he can develop few villages n more why just vaccine n toys ?? 
",ua_shirin
78,2021-03-21 13:36:02+00:00,1373629473908686849,"@boyhindustani indian boy : better on twitter, it is necessary to give proper information about covid-19 vaccine. so far as the covid-19 vaccine is concerned, it is quite effective and upto now it is noticed that there is not single adverse report.",PGAgarwal1
79,2021-03-21 12:21:40+00:00,1373610760186732550,"@faheemyounus hi from india
i had taken vaccine yesterday .
late eve i started shivering and got fever and the arm.that got vaccinated is paining badly.
i have taken paracetamol thrice until now but still have fever.
https://t.co/mkve6fmoon.
thanks",RajgarhiaAnita
80,2021-03-21 10:20:44+00:00,1373580327143141379,yes! itook corona vaccine! i request to you all to also take the #vaccine!! https://t.co/jqido5wpka,YogeshPadwal5
81,2021-03-21 09:32:22+00:00,1373568155495268358,"why can't you compare covid-19 vaccines?
#covid19 #covid19vaccine #coronavaccine 
https://t.co/mduh5bfcqx",ambrewz
82,2021-03-21 07:18:15+00:00,1373534402924322816,@narendramodi @imrankhanpti corruption is on its peak. even cattel in your rule are not safe forget about women's and children.  unemployment rates is increasing. other countries are returning your vaccine. wake up mr. pm. before we hit great depression just like america.,BrownandBeauti4
83,2021-03-21 06:13:55+00:00,1373518214991208448,what vaccine does https://t.co/b747vnvdvk,hrnext
84,2021-03-21 02:09:02+00:00,1373456587541544961,"nepal has given emergency authorisation to indias covid-19 vaccine covaxin. it has become the third country to approve the shot, developed by bharat biotech and a state research institute.",sirajnoorani
85,2021-03-21 01:09:49+00:00,1373441682759282691,"i think religious and spiritual leaders must come out and confirm they've taken the vaccine, and that it is safe. this needs positive communty assurences. 

whatsapp has blood on it's hands. we have a mis-information pandemic right now. 

#covid19india 
#covid19vaccine",mazherr
86,2021-03-20 18:06:00+00:00,1373335025869934594,covid vaccine.@of_madhapur @tasterajasthan1 @ashubagri14 @thegamewearesp1 @thegamewearesp1 https://t.co/szlpdl8i1q,of_madhapur
87,2021-03-20 17:33:43+00:00,1373326902224588802,covid vaccine are very safe. https://t.co/sba4vacpsv,of_madhapur
88,2021-03-20 17:19:00+00:00,1373323199048425475,"@kiranks syria proves to be world s pant hole! if you see the scenes there, i wonder whether they can get waterb4 death. talking if vaccine is concentrated mexican drug. can we not exhibit shame any more?",camgovardhan
89,2021-03-20 17:18:35+00:00,1373323094350295042,"@bhupendrachaube @narendramodi don't lose any opportunity for applying butter on pradhan sevak as it is essential to retain job in media channel. tell me y  modi , is he a strategicist to devise process or scientists to develope vaccine.",ashok_rastogi
90,2021-03-20 16:24:55+00:00,1373309587768623110,"it should, best wishes to chinese puppet to get recovered from chinese virus after taking chinese vaccine https://t.co/ftzl1gs8os",jemin_p
91,2021-03-20 15:24:02+00:00,1373294265363693575,"@avadhmaheshwar2 @parveenbhansali @prakashplutus @saketreddy absolutely. proud to see we really have innovative companies now in engineering design, pharma, vaccines, auto ancillaries and chemicals who can compete globally..",AimInvestments
92,2021-03-20 14:38:28+00:00,1373282799847833604,@wolverin81 @dshenoy933 @sunilisrani10 @rohini_sgh @bhupendrachaube @narendramodi @drharshvardhan bjp ke vaccine nhi hai ........,Ibrahim32454564
93,2021-03-20 14:32:46+00:00,1373281363822997506,"chinese items are not reliable, try once idian vaccine. 
get well soon , ghabrana nahi ! https://t.co/97mxbyizyk",Globelgreensai
94,2021-03-20 12:54:47+00:00,1373256708093480962,@buzzindelhi @virsanghvi we still have to export the vaccine,SachinBane14
95,2021-03-20 12:48:53+00:00,1373255224312307712,"chris gayle thanks pm modi for donating covid-19 vaccines to jamaica
https://t.co/24gtiv7peu

via namo app https://t.co/chkaheqjdv",vijuinnaite
96,2021-03-20 11:13:20+00:00,1373231177360838658,@drfizaakbarkha1 imran corona positive. we can send vaccine.,AnilAgr67835621
97,2021-03-20 11:01:15+00:00,1373228133990592515,"selected pm pakistan
imran khan
suffering from coronavirus...

which vaccine u prefer imranboyyy
spurious chinese
or
pure indian..

choice is yours",Aroonbakshi5
98,2021-03-20 10:40:54+00:00,1373223012833488896,#imrankhan   pakistan prime minister imran khan is tested positive for covid-19 and has isolated himself his wife and driver are also corona positive. he had taken china made vaccine sinopharm(cinopharm)on 18th march https://t.co/tispu5wg9k,jaggirm
99,2021-03-20 10:32:09+00:00,1373220812170301442,"the world health organization (@who) said that the #astrazeneca #covid19 vaccine (including #covishield) continues to have a positive benefit-risk profile, with tremendous potential to prevent infections and reduce deaths across the world. https://t.co/dzcebqhxtk",sirajnoorani
100,2021-03-20 10:21:15+00:00,1373218067350626305,covid-19 vaccine should be able to give good protection from the infection for eight to ten months: aiims director randeep guleria,sirajnoorani
101,2021-03-20 10:10:36+00:00,1373215390415863813,@trknewsroom indian vaccine is much better.,gillydinda
102,2021-03-20 10:09:18+00:00,1373215062370967554,@riteishd @sonusood not a single word of appreciation by any bollywood celeb for indias supply of vaccine to various countries!! sad to see political ideology ensuring we dont take pride in our own nations leadership !! sonu himself has not commented @shefvaidya @ratansharda55 @minhazmerchant,cmankad
103,2021-03-20 09:57:13+00:00,1373212020590268419,"pak pm @imrankhanpti tests positive for #wuhancorona. 
#on 18th he had taken  #chinese vaccine jab.
#tumhi ne dard diya, tumhi dawaa doge..  ",Siddharth1962
104,2021-03-20 09:56:50+00:00,1373211925513867264,covid 19 in mumbai. the 45 + vaccinations are on. but wastage of the vaccine is high because people are still not convinced. when a building is guaranteed the whole building should be vaccinated immediately irrespective of age . all 18 + people should be vaccinated immediately.,gotrek2
105,2021-03-20 08:26:26+00:00,1373189174195593223,"got the first dose of *covid-19 vaccine* today at kasturba hospital.i urge all the eligible citizens to register themselves on the arogya setu app and help india to be covid free.
@mybmc  @cmomaharashtra @authackeray https://t.co/bir2exgg1q",RamakantRahate
106,2021-03-20 07:51:16+00:00,1373180323861700609,"today i have been vaccinated with 1st dose of #covaxin at meenatai thackeray hospital, nerul. 
suggesting a nearby nmmc hospital for a quick and hassle-free process to get your vaccine.

@navimumbaicity 
@nmmconline https://t.co/o5r9urr2yr",Bhatkti_Soul
107,2021-03-20 07:48:11+00:00,1373179547814817800,citizen need vaccination so workout for citizen not for other nations by delivering vaccine to other countries. https://t.co/u1rg3npfed,MohnaazS
108,2021-03-20 07:45:07+00:00,1373178776062894083,"""who can and cant get a covid vaccine right now""  https://t.co/ewjxpknefh",AaliyaAid
109,2021-03-20 06:31:12+00:00,1373160174408531973,took my mil for the vaccine at nesco ...well managed and swift vaccination. thank u @narendramodi @drharshvardhan @mohfw_india @mybmc for everything..,prince_man11
110,2021-03-20 05:40:04+00:00,1373147305524695044,@roadsofmumbai dear @cmomaharashtra @pmoindia @mayor_mumbai @mybmc why don't you make available #vaccine for #everyone in #maharashtra??? we already waited for a year!!! why this torture???,memumbaikar1234
111,2021-03-20 05:26:05+00:00,1373143788537868292,"heres why a 28-gap between two #covid19 #vaccine shots is necessary
~ #covidvaccination: 28 days of doubts demystified ~
~ authored by dr farah ingale, director-internal medicine, #hiranandanihospital, vashi ~

https://t.co/rahhyr9rwk",VOGNewsLive
112,2021-03-20 04:58:15+00:00,1373136782095568902,"planning to take all vaccines  to make sure i am protested. 

covishield, covaxin, pfizer, astra zeneca, johnson &amp; johnson, sputnik. 

bring it on.",bandrainfo
113,2021-03-20 03:44:30+00:00,1373118223940349956,@mohitoz they dont need to worry about the inventory reconciliation of vaccines as they have provision for a small percentage of wastage.,sm63
114,2021-03-20 03:24:50+00:00,1373113273789280257,@sandipsabharwal the problem is not supply. it's just that distribution efforts are lacking. india has not lifted the vaccines ordered so far,rajesh_bhojani
115,2021-03-20 03:17:47+00:00,1373111499623866369,bmc says rtpcr negative report needed to enter malls else visitors may have to undergo! what about those who have received both doses of vaccines? it is time to amend such guidelines as well as travel advisories appropriately. it will also act as incentive to take vaccine.,drgilada
116,2021-03-20 00:16:09+00:00,1373065792103665665,"#maharashtra bjp leaders devendra fadnavis and pravin darekar receive the first dose of #coronavirus vaccine at j j hospital in mumbai. 

#largestvaccinedrive | #indiafightscorona https://t.co/46ljajaxrn",sirajnoorani
117,2021-03-19 18:33:06+00:00,1372979458454384646,got 2 vaccine... #memes #memecontest #music https://t.co/zz4x6q6xg7,Anandgsoni
118,2021-03-19 18:19:21+00:00,1372975997432164352,"once again mira bhy is ignored by mah govt, this time for covid vaccines,mbmc is out of stock, resulting from 20.03.2021,
8 mbmc operated vaccination centres will be shut till the next stock is available.

#coronavaccine 
#mbmcvaccinedrive",DhirajRMishra21
119,2021-03-19 18:11:53+00:00,1372974121378705411,"covid vaccine stocks are depleting in vasai-virar

https://t.co/91ed9nbvzw",WeAreVasai
120,2021-03-19 16:58:24+00:00,1372955629409562625,@railminindia give vaccine to all ticket checking staff as they are frontline worker coming intouch.with so many people during their duty.,raju_varyani
121,2021-03-19 15:56:51+00:00,1372940139006021632,"andre russell thanks pm narendra modi for helping jamaica with covid vaccines...
https://t.co/qnw16r1sap

via namo app https://t.co/1vqg5piacq",vijuinnaite
122,2021-03-19 15:25:53+00:00,1372932346773602309,"covid vaccination: oil ministry recommends to include petrol pump staff, managers, owners for getting vaccine on priority https://t.co/oueawbm50v @indianoilcl @cmomaharashtra @hpcl @bpclimited @pmoindia @ioclmumbaido",ankurgada
123,2021-03-19 13:51:23+00:00,1372908563862073353,one gets antibodies couple of weeks after second dosage . those who got vaccine must follow same protocols as unvaccinated . we have tough days and weeks coming . https://t.co/pcmajwwdxs,hrnext
124,2021-03-19 12:11:23+00:00,1372883396087664645,"the priority now is to ensure that everyone is vaccinated. people should come forward to take the vaccine."" i wanted one but was told to fill some form and come back . how can i get a medical test and meet a doctor when infection is raging everywhere . https://t.co/s91ztoyiuv",hrnext
125,2021-03-19 11:31:50+00:00,1372873443989880834,"just spoke to my car mechanic service guy , 62+ 
covid19 survivor. 
has no intention to take the vaccine. 
takes a green vegetable elixir and says he's confident of his immunity.",mazherr
126,2021-03-19 11:05:45+00:00,1372866881858629635,"@hospitalsapollo despite registering twice for the covid 19 vaccine, my mom had to wait for 3 hours in hosp. because the staff conveniently forgot to give her the token. hoping for better service for the 2nd dose of vaccine! #apollohospital @apollo24x7",ayushisancheti1
127,2021-03-19 09:09:08+00:00,1372837534015758337,"@seven hills hospital 
thank you..you were organized very well for the covid vaccine..45 minutes from start to finish..including resting..
sad part was well to do people are not donating though donation box is there",KanthiBelliapp1
128,2021-03-19 06:58:23+00:00,1372804628291612679,"@cmomaharashtra post covid vaccine we should have our respected chief minister photo in background while taking selfie, as he has made mumbai proud for implementing such nice process of vaccination",GaneshP64833274
129,2021-03-19 06:36:03+00:00,1372799005952942085,@madhurima_ipsos @kunaldhawan14 @medianews4u @ipsosinindia @umanathv can't understand as to what is stopping ppl to take the vaccine. media instead of doing stupid debates should educate the ppl on the advantages of the vaccine. yes the mask needs to be on. on my daily walking routine encounter so many without masks ,kkalpu
130,2021-03-19 06:07:28+00:00,1372791815913361408,"@adarpoonawalla @narendramodi @pmoindia @mybmc thank you adar sir for the covishield vaccine which is administered to my mother today. the only weapon to fight against corona is vaccine. whoever gets the opportunity, please go register for the vaccine. jai hind. https://t.co/zycbw49rjm",GuruDhanyal54
